Id_Customer;Y;Customer_Type;BirthDate;Customer_Open_Date;P_Client;Educational_Level;Marital_Status;Number_Of_Dependant;Years_At_Residence;Net_Annual_Income;Years_At_Business;Prod_Sub_Category;Prod_Decision_Date;Source;Type_Of_Residence;Nb_Of_Products;Prod_Closed_Date;Prod_Category;;;
8439;0;Non Existing Client;26/09/1969;12/03/2012;NP_Client;University;Married;0;10;36;1;C;13/03/2012;Sales;Owned;1;;B;;;
778;0;Non Existing Client;26/08/1978;13/06/2011;NP_Client;University;Married;2;15;30;1;C;15/06/2011;Sales;Owned;1;;B;;;
7354;0;Non Existing Client;19/08/1970;02/02/2012;NP_Client;University;Married;3;30;25;1;C;09/02/2012;Sales;Owned;1;;K;;;
2623;0;Non Existing Client;27/09/1971;22/08/2011;NP_Client;University;Married;2;23;18;2;C;23/08/2011;Sales;Owned;1;;B;;;
603;0;Existing Client;08/06/1987;20/05/2009;P_Client;University;Single;0;11;20;1;C;30/06/2011;Sales;Owned;1;;B;;;
4736;0;Existing Client;23/01/1978;27/10/2011;NP_Client;University;Single;0;32;18;9;G;17/11/2011;Sales;Owned;1;;C;;;
154;0;Existing Client;01/08/1951;27/01/2011;NP_Client;University;Married;3;50;36;1;C;24/05/2011;Sales;Old rent;1;;B;;;
2832;1;Existing Client;28/11/1978;01/04/2009;NP_Client;University;Married;2;1;36;1;C;07/09/2011;Sales;Owned;1;31/10/2012;B;;;
9469;0;Non Existing Client;25/02/1969;19/04/2012;NP_Client;University;Divorced;0;10;36;3;C;22/04/2012;Sales;Owned;1;;B;;;
9366;0;Non Existing Client;29/10/1970;08/04/2012;NP_Client;University;Married;0;10;50;10;C;19/04/2012;Sales;Owned;1;;D;;;
4057;0;Non Existing Client;05/10/1968;09/10/2011;NP_Client;University;Married;3;10;36;1;C;10/10/2011;Sales;Owned;1;;B;;;
4524;0;Non Existing Client;28/02/1969;01/11/2011;NP_Client;University;Married;2;21;18;30;C;03/11/2011;Sales;Owned;1;;B;;;
3774;0;Existing Client;30/04/1971;29/08/2010;P_Client;University;Married;0;22;18;2;C;13/10/2011;Sales;Owned;1;;B;;;
2403;0;Non Existing Client;06/02/1963;10/08/2011;NP_Client;University;Married;0;15;30;1;C;11/08/2011;Sales;Owned;1;;B;;;
2637;1;Non Existing Client;28/01/1982;23/08/2011;NP_Client;University;Divorced;0;29;20;1;C;24/08/2011;Sales;Old rent;1;;B;;;
7007;0;Existing Client;22/04/1986;03/03/2009;P_Client;University;Married;0;1;72,045;3;C;30/01/2012;Branch;Parents;1;;G;;;
2462;0;Non Existing Client;06/01/1974;11/08/2011;NP_Client;University;Married;2;10;36;1;C;14/08/2011;Sales;Owned;1;;D;;;
3688;1;Existing Client;05/07/1958;11/03/2009;NP_Client;Master/PhD;Married;1;7;20;1;C;15/10/2011;Branch;Owned;1;13/03/2012;C;;;
953;0;Non Existing Client;03/07/1972;15/06/2011;NP_Client;University;Married;0;14;36;97;C;16/06/2011;Sales;Owned;1;;D;;;
5455;0;Non Existing Client;01/09/1980;29/11/2011;NP_Client;University;Married;2;1;36;1;C;30/11/2011;Sales;Owned;1;;B;;;
9101;0;Non Existing Client;05/08/1978;21/03/2012;NP_Client;University;Married;2;7;36;11;C;29/03/2012;Sales;Owned;2;;B;;;
9119;0;Non Existing Client;30/10/1978;27/03/2012;NP_Client;University;Married;3;3;72;10;C;29/03/2012;Branch;New rent;1;;B;;;
4949;0;Non Existing Client;17/04/1963;14/11/2011;NP_Client;University;Married;0;15;30;1;C;15/11/2011;Sales;Owned;1;;B;;;
3788;0;Existing Client;22/10/1982;22/11/2010;NP_Client;University;Married;0;2;20;1;C;29/09/2011;Sales;Owned;1;;B;;;
6811;1;Non Existing Client;27/07/1976;23/01/2012;NP_Client;University;Married;0;2;18;2;C;24/01/2012;Sales;Owned;1;28/06/2012;B;;;
5312;0;Existing Client;01/05/1950;27/10/2011;NP_Client;Master/PhD;Married;3;5;25;1;C;26/12/2011;Sales;Owned;1;;C;;;
2748;0;Non Existing Client;14/02/1973;19/09/2011;NP_Client;University;Married;2;38;48;9;G;26/09/2011;Branch;Owned;1;;B;;;
2097;0;Existing Client;18/01/1973;13/02/2011;NP_Client;University;Married;2;12;36;6;C;14/08/2011;Sales;Owned;1;;J;;;
9142;0;Non Existing Client;25/01/1975;01/04/2012;NP_Client;University;Married;3;1;36;1;C;02/04/2012;Sales;Owned;1;;B;;;
7086;0;Existing Client;18/04/1963;24/01/2011;P_Client;University;Married;2;0;150;3;G;11/02/2012;Branch;Owned;1;;G;;;
6022;0;Existing Client;14/04/1968;19/03/2009;NP_Client;Master/PhD;Married;3;10;36;10;C;26/01/2012;Sales;Owned;1;;D;;;
1873;0;Existing Client;30/11/1966;19/09/2006;P_Client;University;Married;3;44;25;15;C;18/08/2011;Branch;Owned;1;;L;;;
1322;0;Non Existing Client;07/06/1958;20/07/2011;NP_Client;University;Married;3;24;18;2;C;24/07/2011;Sales;Owned;2;30/12/2012;B;;;
2065;0;Non Existing Client;29/05/1980;17/08/2011;NP_Client;University;Married;0;10;36;10;C;24/08/2011;Sales;Owned;2;;B;;;
3995;0;Non Existing Client;09/10/1985;29/09/2011;NP_Client;University;Single;0;29;36;3;C;04/10/2011;Branch;Parents;1;;K;;;
8582;0;Non Existing Client;25/07/1968;20/03/2012;NP_Client;University;Married;0;15;36;1;C;21/03/2012;Sales;Owned;1;;B;;;
1420;0;Existing Client;15/01/1979;06/07/2011;NP_Client;University;Married;1;4;36;1;G;16/08/2011;Sales;Owned;1;;D;;;
8606;0;Non Existing Client;20/10/1976;21/03/2012;NP_Client;University;Married;2;5;36;10;C;25/03/2012;Sales;Owned;1;;B;;;
3718;0;Existing Client;16/04/1967;11/06/2009;NP_Client;University;Married;0;15;50;1;C;11/10/2011;Sales;Owned;1;;B;;;
8809;0;Existing Client;24/10/1957;01/07/2005;NP_Client;University;Married;3;30;2000;20;P;28/02/2012;Branch;Owned;1;;E;;;
4947;0;Non Existing Client;27/01/1953;14/11/2011;NP_Client;University;Married;0;15;18;2;C;17/11/2011;Sales;Owned;1;;B;;;
7535;0;Non Existing Client;21/10/1962;22/02/2012;NP_Client;Diploma;Married;3;10;25;1;C;23/02/2012;Sales;Owned;1;;B;;;
4014;0;Non Existing Client;01/01/1963;25/09/2011;NP_Client;Master/PhD;Married;3;13;150;23;G;13/10/2011;Branch;Owned;1;;B;;;
6029;0;Existing Client;27/03/1975;30/03/2009;NP_Client;University;Married;2;13;18;2;C;18/01/2012;Sales;Owned;1;;B;;;
7093;0;Existing Client;15/07/1980;13/04/2011;NP_Client;University;Married;2;10;36;3;C;08/02/2012;Sales;Owned;1;;C;;;
8905;0;Existing Client;06/05/1978;08/04/2009;NP_Client;University;Married;2;10;50;3;C;29/03/2012;Sales;Owned;1;;B;;;
5043;0;Non Existing Client;10/03/1959;23/11/2011;NP_Client;University;Married;0;10;18;2;C;29/11/2011;Sales;Owned;1;;B;;;
614;0;Existing Client;01/10/1972;10/11/2009;NP_Client;University;Married;2;10;67,548;1;C;16/06/2011;Branch;Owned;1;;K;;;
3600;0;Existing Client;06/05/1968;02/11/2006;NP_Client;University;Married;0;10;50;10;G;27/10/2011;Sales;Owned;1;;B;;;
8457;0;Non Existing Client;08/09/1980;11/03/2012;NP_Client;University;Married;2;10;36;3;C;12/03/2012;Sales;Owned;1;;D;;;
5006;0;Non Existing Client;21/05/1985;17/11/2011;NP_Client;University;Married;0;8;25;1;C;21/11/2011;Sales;Owned;1;;B;;;
9389;0;Non Existing Client;05/02/1955;17/04/2012;NP_Client;University;Married;0;10;36;3;C;18/04/2012;Sales;Owned;1;;B;;;
794;0;Non Existing Client;11/04/1989;05/06/2011;NP_Client;University;Single;0;15;30;1;C;06/06/2011;Sales;Owned;1;;B;;;
401;0;Non Existing Client;18/07/1976;16/05/2011;NP_Client;University;Married;2;10;54,96;1;C;22/05/2011;Sales;Owned;1;;B;;;
1465;0;Non Existing Client;14/05/1985;22/05/2011;NP_Client;University;Married;2;25;76,8;3;C;11/07/2011;Branch;Owned;1;;B;;;
1556;0;Non Existing Client;28/12/1979;12/07/2011;NP_Client;University;Married;0;1;36;1;C;18/07/2011;Sales;Owned;2;06/01/2013;B;;;
6391;0;Non Existing Client;01/07/1957;03/01/2012;NP_Client;University;Married;0;7;18;2;C;05/01/2012;Sales;Owned;1;;B;;;
4610;0;Existing Client;01/12/1987;12/05/2010;P_Client;University;Single;0;23;36;1;C;01/11/2011;Branch;Old rent;1;;G;;;
1483;1;Non Existing Client;10/02/1971;10/07/2011;NP_Client;University;Married;2;11;36;1;C;11/07/2011;Sales;Owned;1;29/02/2012;B;;;
6732;1;Non Existing Client;25/11/1965;09/01/2012;NP_Client;University;Married;0;11;36;3;G;24/01/2012;Sales;Owned;2;31/10/2012;C;;;
7708;0;Non Existing Client;17/06/1966;26/02/2012;NP_Client;University;Married;2;10;36;3;C;27/02/2012;Sales;Owned;1;;B;;;
3751;0;Existing Client;19/09/1982;11/05/2010;P_Client;University;Single;0;11;28,8;1;C;03/10/2011;Branch;Owned;1;;G;;;
292;0;Non Existing Client;31/01/1982;04/05/2011;NP_Client;University;Single;1;15;30;1;C;12/05/2011;Sales;Owned;1;;B;;;
8745;1;Non Existing Client;27/08/1966;25/03/2012;NP_Client;University;Married;2;10;36;3;C;28/03/2012;Sales;Owned;1;29/11/2012;D;;;
8083;0;Existing Client;31/08/1988;20/02/2012;NP_Client;University;Single;0;10;36;10;C;14/03/2012;Sales;Owned;1;;B;;;
2198;0;Non Existing Client;12/04/1982;17/07/2011;NP_Client;University;Married;0;1;23;1;C;21/07/2011;Sales;Owned;1;;B;;;
34;0;Existing Client;06/12/1984;18/02/2007;NP_Client;University;Single;0;20;30;5;C;24/05/2011;Branch;Parents;1;;B;;;
6979;0;Existing Client;17/12/1984;11/02/2008;P_Client;University;Single;0;27;52,656;3;C;31/01/2012;Branch;Old rent;1;;H;;;
4953;0;Non Existing Client;18/09/1963;14/11/2011;NP_Client;University;Married;4;1;36;1;C;15/11/2011;Sales;Owned;1;;D;;;
7451;0;Non Existing Client;03/04/1963;11/02/2012;NP_Client;University;Married;0;12;46,344;21;C;14/02/2012;Branch;Owned;1;;K;;;
9282;0;Non Existing Client;22/09/1979;08/04/2012;NP_Client;University;Married;2;10;36;3;C;11/04/2012;Sales;Owned;1;;B;;;
2622;0;Non Existing Client;01/08/1980;16/08/2011;NP_Client;Master/PhD;Single;0;27;20;1;C;23/08/2011;Sales;Owned;1;;B;;;
8957;0;Existing Client;17/06/1989;20/10/2010;NP_Client;University;Separated;0;22;23,52;1;C;29/04/2012;Branch;Parents;1;;K;;;
8291;1;Non Existing Client;17/12/1958;05/03/2012;NP_Client;Master/PhD;Married;3;20;18;2;C;06/03/2012;Sales;Owned;1;29/11/2012;B;;;
2766;0;Existing Client;14/11/1955;22/04/2007;NP_Client;University;Married;0;15;100;1;G;26/09/2011;Sales;Owned;1;;C;;;
9532;1;Non Existing Client;01/10/1984;23/04/2012;NP_Client;University;Married;0;10;36;1;C;25/04/2012;Sales;Owned;1;29/11/2012;B;;;
7513;0;Non Existing Client;07/11/1967;15/02/2012;NP_Client;University;Married;2;1;36;1;C;16/02/2012;Sales;Owned;1;;B;;;
3869;0;Existing Client;30/06/1959;25/09/2011;NP_Client;Master/PhD;Married;0;23;20;1;C;04/10/2011;Sales;Owned;1;;C;;;
8248;0;Non Existing Client;01/10/1981;04/03/2012;NP_Client;University;Single;0;15;36;1;C;05/03/2012;Sales;Owned;1;;B;;;
3018;1;Non Existing Client;30/11/1981;18/08/2011;NP_Client;Master/PhD;Single;0;2;20;1;C;07/09/2011;Sales;New rent;1;29/11/2012;C;;;
5711;0;Non Existing Client;01/03/1971;12/12/2011;NP_Client;University;Married;3;15;18;2;C;13/12/2011;Sales;Owned;1;05/02/2013;B;;;
1491;0;Non Existing Client;12/12/1985;11/07/2011;NP_Client;University;Married;0;15;30;1;C;12/07/2011;Sales;Owned;1;;B;;;
810;0;Non Existing Client;04/07/1988;02/06/2011;NP_Client;University;Single;0;6;18;2;C;07/06/2011;Sales;Owned;1;;D;;;
6344;0;Non Existing Client;09/09/1986;02/01/2012;NP_Client;University;Single;0;1;36;1;C;23/01/2012;Sales;Owned;1;;B;;;
6849;0;Non Existing Client;21/10/1978;14/12/2011;NP_Client;University;Married;0;10;36;10;C;26/01/2012;Sales;Owned;1;;B;;;
6858;0;Non Existing Client;03/01/1976;26/01/2012;NP_Client;University;Married;0;15;36;1;C;29/01/2012;Sales;Owned;2;;D;;;
3762;0;Existing Client;13/10/1982;12/07/2010;P_Client;University;Single;0;18;20;1;C;16/10/2011;Sales;Old rent;1;22/11/2012;G;;;
792;0;Non Existing Client;05/08/1960;05/06/2011;NP_Client;University;Married;2;26;36;1;C;06/06/2011;Sales;Owned;1;;B;;;
8180;0;Non Existing Client;10/05/1984;28/02/2012;NP_Client;University;Married;1;10;36;1;C;29/02/2012;Sales;Owned;1;;B;;;
6398;0;Non Existing Client;13/08/1972;03/01/2012;NP_Client;University;Married;2;10;18;2;C;19/01/2012;Sales;Owned;1;;B;;;
529;0;Existing Client;27/09/1981;25/03/2007;NP_Client;University;Single;0;30;30,6;11;C;31/05/2011;Branch;Old rent;1;;K;;;
532;0;Existing Client;22/11/1959;10/07/2007;P_Client;University;Married;0;9;90,24;13;G;22/06/2011;Branch;Parents;1;;G;;;
8103;0;Non Existing Client;25/11/1972;21/02/2012;NP_Client;Master/PhD;Married;2;10;50;10;C;28/02/2012;Sales;Owned;1;;B;;;
7779;0;Existing Client;01/01/1952;21/01/1993;NP_Client;University;Married;0;10;50;10;C;07/02/2012;Sales;Owned;1;;B;;;
8269;0;Non Existing Client;03/06/1985;04/03/2012;NP_Client;University;Married;1;10;36;3;C;05/03/2012;Sales;Owned;1;;B;;;
8205;0;Non Existing Client;13/11/1953;26/02/2012;NP_Client;University;Married;4;10;36;3;C;06/03/2012;Sales;Owned;1;;C;;;
7132;0;Existing Client;24/10/1978;28/12/2011;NP_Client;Master/PhD;Married;0;32;60;7;G;14/02/2012;Branch;Owned;1;;C;;;
2073;0;Existing Client;12/06/1963;30/11/2010;NP_Client;University;Married;3;15;69,6;1;C;14/08/2011;Sales;Owned;1;;L;;;
5645;0;Non Existing Client;25/08/1958;08/12/2011;NP_Client;University;Married;2;1;2,5;1;C;12/12/2011;Sales;Old rent;1;;B;;;
109;0;Existing Client;11/03/1971;09/02/2010;NP_Client;University;Married;0;30;72;30;C;08/05/2011;Sales;Owned;1;;B;;;
3521;0;Non Existing Client;05/06/1975;26/09/2011;NP_Client;University;Married;1;1;36;1;C;27/09/2011;Sales;Owned;1;;B;;;
701;0;Non Existing Client;01/05/1967;15/05/2011;NP_Client;Master/PhD;Divorced;0;20;18;1;C;30/05/2011;Sales;Owned;1;;D;;;
7726;0;Non Existing Client;20/06/1950;26/02/2012;NP_Client;University;Married;0;22;25;1;C;27/02/2012;Sales;Owned;1;30/05/2013;B;;;
8276;0;Non Existing Client;27/02/1976;05/03/2012;NP_Client;University;Married;0;1;36;1;C;06/03/2012;Sales;Owned;1;;B;;;
4882;0;Non Existing Client;30/03/1951;09/11/2011;NP_Client;University;Married;3;10;20;1;C;10/11/2011;Sales;Owned;1;13/01/2013;B;;;
2572;0;Non Existing Client;01/05/1989;21/08/2011;NP_Client;University;Single;0;10;36;3;C;22/08/2011;Sales;Owned;2;30/04/2013;B;;;
5584;0;Non Existing Client;09/09/1951;06/12/2011;NP_Client;University;Married;0;20;100;20;G;07/12/2011;Branch;Owned;2;03/04/2013;B;;;
1690;0;Non Existing Client;20/10/1954;04/07/2011;NP_Client;University;Married;0;10;20;1;C;25/07/2011;Sales;Owned;1;;B;;;
5764;0;Non Existing Client;14/02/1983;30/11/2011;NP_Client;University;Married;2;10;36;1;C;15/12/2011;Sales;Owned;1;30/05/2013;B;;;
5129;0;Existing Client;25/08/1960;22/07/1998;NP_Client;University;Married;0;20;20;1;C;16/11/2011;Sales;Owned;1;05/12/2012;B;;;
3537;0;Non Existing Client;01/11/1967;27/09/2011;NP_Client;University;Married;2;4;20;1;C;28/09/2011;Sales;Owned;1;11/01/2013;B;;;
8814;0;Existing Client;18/08/1967;27/06/2000;NP_Client;University;Married;4;7;1000;18;P;04/03/2012;Branch;Owned;1;;E;;;
7233;0;Non Existing Client;22/07/1983;31/01/2012;NP_Client;University;Married;1;10;36;3;C;31/01/2012;Sales;Owned;1;;D;;;
1418;1;Existing Client;02/10/1965;06/07/2011;NP_Client;University;Married;3;15;26,544;23;C;14/07/2011;Branch;Parents;1;29/02/2012;L;;;
5664;0;Non Existing Client;02/08/1976;11/12/2011;NP_Client;University;Married;0;11;60;0;G;12/12/2011;Branch;Parents;1;;B;;;
2882;0;Existing Client;04/09/1985;27/04/2010;P_Client;University;Single;0;15;30;1;C;08/09/2011;Sales;Owned;1;31/10/2012;B;;;
8011;0;Existing Client;29/01/1974;11/05/2011;NP_Client;University;Married;2;7;36;7;C;01/03/2012;Sales;Owned;1;;D;;;
276;0;Non Existing Client;18/07/1983;09/05/2011;NP_Client;University;Married;0;5;18;2;C;10/05/2011;Sales;Owned;1;;B;;;
7855;0;Existing Client;09/07/1956;20/01/2008;NP_Client;Master/PhD;Married;3;20;1000;10;P;21/03/2012;Branch;Owned;1;;E;;;
4430;0;Non Existing Client;10/06/1975;20/10/2011;NP_Client;University;Married;0;1;36;1;C;27/10/2011;Sales;Owned;1;23/05/2013;B;;;
6628;0;Non Existing Client;12/10/1960;15/01/2012;NP_Client;University;Married;0;10;36;1;C;16/01/2012;Sales;Owned;2;24/02/2013;B;;;
4372;0;Non Existing Client;10/10/1957;24/10/2011;NP_Client;University;Married;0;15;30;1;C;25/10/2011;Sales;Owned;1;;B;;;
1622;0;Non Existing Client;23/07/1962;14/07/2011;NP_Client;University;Married;3;5;200;20;C;17/07/2011;Branch;Owned;1;;D;;;
8461;0;Non Existing Client;05/06/1964;13/03/2012;NP_Client;University;Married;2;14;120;25;G;14/03/2012;Branch;Owned;1;;B;;;
3677;1;Existing Client;31/08/1972;29/01/2009;NP_Client;Master/PhD;Married;2;1;36;1;G;09/10/2011;Branch;Owned;1;31/05/2012;C;;;
5987;0;Existing Client;21/03/1961;02/05/2007;NP_Client;Master/PhD;Married;2;30;25;1;C;16/01/2012;Sales;Old rent;1;;C;;;
3959;0;Non Existing Client;30/01/1975;02/10/2011;NP_Client;University;Single;0;15;30;1;C;03/10/2011;Sales;Owned;1;;D;;;
6770;0;Non Existing Client;23/11/1966;21/01/2012;NP_Client;University;Married;5;10;36;1;C;22/01/2012;Sales;Owned;1;;B;;;
1453;0;Non Existing Client;01/01/1976;19/06/2011;NP_Client;University;Married;3;2;93,6;13;G;10/07/2011;Branch;New rent;1;;K;;;
5847;0;Non Existing Client;08/03/1988;04/12/2011;NP_Client;University;Single;0;23;42;1;C;21/12/2011;Branch;Owned;1;06/09/2012;K;;;
7644;0;Non Existing Client;24/07/1958;20/02/2012;NP_Client;University;Married;0;4;30;7;G;22/02/2012;Branch;Owned;1;;B;;;
7703;0;Non Existing Client;29/03/1959;26/02/2012;NP_Client;University;Married;0;15;36;1;C;27/02/2012;Sales;Owned;1;;B;;;
845;0;Non Existing Client;02/12/1988;06/06/2011;NP_Client;University;Single;1;5;56;0;C;09/06/2011;Branch;Owned;1;03/02/2013;D;;;
4578;0;Existing Client;19/08/1986;22/03/2009;NP_Client;University;Single;0;25;30,282;0;C;16/11/2011;Branch;Old rent;1;;J;;;
7661;0;Non Existing Client;27/08/1975;22/02/2012;NP_Client;University;Married;0;1;25;1;C;23/02/2012;Sales;Owned;1;;B;;;
8886;0;Non Existing Client;24/01/1980;04/04/2012;NP_Client;University;Married;0;22;18;2;C;08/04/2012;Sales;Owned;1;;B;;;
4261;0;Non Existing Client;20/02/1958;19/10/2011;NP_Client;University;Married;0;20;25;1;C;20/10/2011;Sales;Owned;2;11/11/2012;B;;;
5935;1;Non Existing Client;01/01/1967;30/11/2011;NP_Client;University;Married;1;10;25;1;C;01/12/2011;Sales;Owned;1;31/10/2012;B;;;
1640;0;Non Existing Client;02/12/1961;14/07/2011;NP_Client;University;Married;2;49;36;1;C;21/07/2011;Sales;Old rent;1;;B;;;
1653;0;Non Existing Client;16/05/1966;18/07/2011;NP_Client;University;Married;0;10;36;1;C;23/07/2011;Sales;Owned;1;;B;;;
5159;0;Existing Client;14/08/1985;03/09/2007;P_Client;University;Married;1;7;36;4;C;06/12/2011;Branch;Owned;1;;G;;;
5513;0;Non Existing Client;08/10/1983;04/12/2011;NP_Client;University;Married;0;1;36;1;C;06/12/2011;Sales;Owned;1;;B;;;
2593;0;Non Existing Client;20/02/1954;17/08/2011;NP_Client;Master/PhD;Married;2;20;36;1;G;23/08/2011;Sales;Owned;1;;C;;;
4652;0;Existing Client;25/04/1965;28/07/2011;NP_Client;University;Married;2;45;26,825;19;C;01/11/2011;Branch;Owned;1;;C;;;
1872;0;Existing Client;25/07/1958;06/09/2006;NP_Client;Master/PhD;Married;2;8;18;15;G;23/08/2011;Sales;Owned;1;;C;;;
920;0;Non Existing Client;15/09/1959;13/06/2011;NP_Client;University;Married;0;33;36;1;C;17/06/2011;Sales;Old rent;1;;B;;;
9046;0;Existing Client;23/08/1984;25/03/2012;NP_Client;Master/PhD;Married;0;28;18;2;G;28/03/2012;Sales;Owned;1;;C;;;
3632;0;Existing Client;29/01/1983;17/10/2007;P_Client;Master/PhD;Married;1;6;48;8;G;27/09/2011;Branch;Parents;1;;G;;;
4155;1;Non Existing Client;25/11/1975;05/10/2011;NP_Client;University;Married;2;1;36;1;C;13/10/2011;Sales;Owned;1;31/07/2012;B;;;
1449;1;Existing Client;17/05/1985;10/07/2011;NP_Client;University;Single;0;15;46,2;1;C;21/07/2011;Sales;Owned;1;31/07/2012;L;;;
6645;0;Non Existing Client;27/07/1970;16/01/2012;NP_Client;University;Married;0;15;36;1;C;17/01/2012;Sales;Owned;1;;D;;;
826;0;Non Existing Client;15/08/1988;05/06/2011;NP_Client;University;Single;0;22;33,6;1;C;08/06/2011;Branch;Owned;1;02/03/2013;K;;;
324;1;Non Existing Client;31/01/1959;15/05/2011;NP_Client;University;Married;3;23;36;25;C;16/05/2011;Sales;Owned;1;29/02/2012;B;;;
533;0;Existing Client;05/08/1984;24/09/2007;NP_Client;University;Single;1;0;72;4;C;20/06/2011;Branch;Owned;1;;B;;;
5894;0;Non Existing Client;12/08/1975;22/12/2011;NP_Client;University;Single;0;10;36;3;C;26/12/2011;Sales;Owned;1;;D;;;
9369;0;Non Existing Client;14/07/1978;12/04/2012;NP_Client;University;Married;1;1;36;1;C;17/04/2012;Sales;Owned;1;18/03/2013;B;;;
4460;0;Existing Client;03/07/1971;12/11/2002;NP_Client;University;Married;2;5;36;1;C;04/10/2011;Sales;Owned;1;;B;;;
3961;0;Non Existing Client;29/09/1984;02/10/2011;NP_Client;University;Single;0;1;36;1;C;03/10/2011;Sales;Owned;1;;B;;;
3422;0;Non Existing Client;16/01/1957;21/09/2011;NP_Client;Secondary or Less;Married;2;25;20;1;C;22/09/2011;Sales;Owned;1;;B;;;
1329;0;Existing Client;26/12/1979;15/03/2011;NP_Client;University;Married;0;4;0,036;1;C;16/07/2011;Sales;Owned;1;;B;;;
9326;0;Non Existing Client;03/08/1983;08/04/2012;NP_Client;University;Single;0;29;36;1;C;11/04/2012;Sales;Owned;1;;K;;;
2037;0;Existing Client;25/10/1983;22/08/2010;P_Client;University;Single;0;11;24;1;C;10/08/2011;Branch;Owned;1;;G;;;
8675;0;Non Existing Client;16/11/1974;25/03/2012;NP_Client;University;Married;0;1;36;1;C;26/03/2012;Sales;Owned;1;;B;;;
6804;0;Non Existing Client;28/03/1967;29/01/2012;NP_Client;University;Married;2;10;15;11;C;29/01/2012;Branch;Owned;1;;B;;;
8430;0;Existing Client;30/10/1982;14/03/2012;NP_Client;University;Married;2;10;36;3;C;19/03/2012;Sales;Owned;1;;C;;;
2736;0;Existing Client;15/06/1974;27/03/2005;NP_Client;University;Married;2;2;60;12;C;12/09/2011;Branch;Owned;1;;K;;;
5082;0;Non Existing Client;25/08/1949;24/11/2011;NP_Client;University;Married;2;42;25;1;C;28/11/2011;Sales;Owned;1;;B;;;
8021;0;Existing Client;22/05/1948;13/07/2011;NP_Client;University;Married;3;17;36;17;C;29/02/2012;Sales;Owned;1;;D;;;
3151;0;Non Existing Client;01/01/1971;11/09/2011;NP_Client;University;Married;0;15;30;1;C;12/09/2011;Sales;Owned;1;;B;;;
1816;0;Existing Client;10/10/1959;03/11/1994;NP_Client;University;Married;0;15;90;4;C;19/07/2011;Sales;Owned;1;;K;;;
3909;0;Non Existing Client;17/01/1976;27/09/2011;NP_Client;University;Single;0;10;36;3;C;28/09/2011;Sales;Owned;1;;D;;;
9433;0;Non Existing Client;15/09/1956;17/04/2012;NP_Client;University;Married;1;10;36;1;C;23/04/2012;Sales;Owned;1;;B;;;
5798;0;Non Existing Client;08/09/1980;15/12/2011;NP_Client;University;Single;0;10;36;3;C;20/12/2011;Sales;Owned;1;;B;;;
5934;0;Existing Client;13/12/1961;29/09/2002;NP_Client;University;Married;0;1;25;1;C;24/11/2011;Sales;Owned;1;;B;;;
4964;0;Non Existing Client;16/11/1979;15/11/2011;NP_Client;University;Single;0;15;30;1;C;16/11/2011;Sales;Owned;2;20/03/2013;B;;;
238;0;Non Existing Client;31/05/1977;15/05/2011;NP_Client;University;Married;0;1;18;1;C;17/05/2011;Sales;Owned;1;;B;;;
4122;0;Non Existing Client;15/01/1973;10/10/2011;NP_Client;University;Married;2;1;20;1;C;11/10/2011;Sales;Owned;1;21/11/2012;B;;;
4018;0;Non Existing Client;19/04/1970;28/09/2011;NP_Client;Master/PhD;Married;2;6;20;1;C;05/10/2011;Sales;Owned;1;;C;;;
8940;0;Existing Client;18/11/1988;18/04/2010;P_Client;Diploma;Single;0;23;24;3;C;22/04/2012;Branch;Owned;1;;H;;;
2997;0;Existing Client;08/05/1980;18/08/2011;NP_Client;University;Married;4;3;30;3;C;29/08/2011;Branch;Owned;1;23/05/2012;L;;;
7324;0;Non Existing Client;17/11/1983;07/02/2012;NP_Client;University;Married;2;10;36;1;C;08/02/2012;Sales;Owned;1;;B;;;
859;0;Non Existing Client;10/07/1980;12/06/2011;NP_Client;University;Married;0;1;18;1;C;13/06/2011;Sales;Owned;1;;B;;;
3399;0;Non Existing Client;05/08/1990;20/09/2011;NP_Client;University;Single;0;21;18;2;C;21/09/2011;Branch;Owned;3;12/06/2012;B;;;
8016;0;Existing Client;03/06/1975;14/06/2011;NP_Client;Master/PhD;Married;0;8;18;2;G;23/02/2012;Sales;Owned;1;;C;;;
2861;0;Existing Client;29/11/1957;02/12/2009;P_Client;University;Married;4;26;29;8;C;18/09/2011;Branch;Old rent;1;;G;;;
5237;0;Existing Client;07/01/1988;24/05/2010;P_Client;University;Single;0;23;28;1;C;25/12/2011;Branch;Old rent;1;;G;;;
3133;1;Non Existing Client;10/08/1981;22/08/2011;NP_Client;University;Married;0;4;36;1;C;11/09/2011;Sales;Owned;1;30/09/2012;B;;;
5457;0;Non Existing Client;01/03/1972;29/11/2011;NP_Client;University;Married;2;1;36;1;C;01/12/2011;Sales;Owned;1;30/05/2013;B;;;
5268;0;Existing Client;01/02/1983;09/03/2011;NP_Client;Master/PhD;Married;0;1;20;1;C;11/12/2011;Sales;Owned;1;;C;;;
1588;0;Non Existing Client;17/06/1970;14/07/2011;NP_Client;University;Married;0;1;36;1;C;25/07/2011;Sales;Owned;1;;B;;;
932;0;Non Existing Client;19/09/1987;08/06/2011;NP_Client;University;Single;0;24;30;1;C;19/06/2011;Branch;Owned;1;;K;;;
